"MATIČNA ŠTEVILKA","NAZIV","SKD","STATISTIČNA REGIJA","ŠT. ODPADKA","PO OBDELAVI NASTALI ODPADKI IN ODPADKI ODDANI DRUGIM BREZ OBDELAVE  (kg)","ODDANO KOMU","POSTOPEK OBDELAVE, ČE SO ODPADKI POSLANI V OBDELAVO V TUJINO","PRIDOBLJENI PODATKI                 ( 1-poročilo oddano,                    2-podatki ARSO)"
"5003318000","DINOS, družba za pripravo sekundarnih surovin, d.o.o.","38.320","GORENJSKA","19 12 02",4484040,"3-druga država clanica EU","R_04",1
"5003318000","DINOS, družba za pripravo sekundarnih surovin, d.o.o.","38.320","GORENJSKA","19 12 02",1025130,"3-druga država clanica EU","R_04",1
"5003318000","DINOS, družba za pripravo sekundarnih surovin, d.o.o.","38.320","GORENJSKA","19 12 02",4975991,"2.drug izvajalec obdelave v RS",NA,1
"5003318000","DINOS, družba za pripravo sekundarnih surovin, d.o.o.","38.320","GORENJSKA","19 12 02",1876900,"2.drug izvajalec obdelave v RS",NA,1
"5003318000","DINOS, družba za pripravo sekundarnih surovin, d.o.o.","38.320","GORENJSKA","19 12 02",1870180,"2.drug izvajalec obdelave v RS",NA,1
"5003318000","DINOS, družba za pripravo sekundarnih surovin, d.o.o.","38.320","GORENJSKA","19 12 02",17215136,"2.drug izvajalec obdelave v RS",NA,1
"5003318000","DINOS, družba za pripravo sekundarnih surovin, d.o.o.","38.320","GORENJSKA","19 12 02",74120,"2.drug izvajalec obdelave v RS",NA,1
"5003318000","DINOS, družba za pripravo sekundarnih surovin, d.o.o.","38.320","GORENJSKA","19 12 02",2086840,"3-druga država clanica EU","R_04",1
"5003318000","DINOS, družba za pripravo sekundarnih surovin, d.o.o.","38.320","GORENJSKA","19 12 02",795160,"3-druga država clanica EU","R_04",1
"5003318000","DINOS, družba za pripravo sekundarnih surovin, d.o.o.","38.320","GORIŠKA","19 12 02",48420,"3-druga država clanica EU","R_04",1
"5003318000","DINOS, družba za pripravo sekundarnih surovin, d.o.o.","38.320","GORIŠKA","19 12 02",24050,"3-druga država clanica EU","R_04",1
"5003318000","DINOS, družba za pripravo sekundarnih surovin, d.o.o.","38.320","GORIŠKA","19 12 02",234,"2.drug izvajalec obdelave v RS",NA,1
"5003318000","DINOS, družba za pripravo sekundarnih surovin, d.o.o.","38.320","GORIŠKA","19 12 02",105750,"2.drug izvajalec obdelave v RS",NA,1
"5003318000","DINOS, družba za pripravo sekundarnih surovin, d.o.o.","38.320","OSREDNJESLOVENSKA","19 12 02",13247557,"3-druga država clanica EU","R_04",1
"5003318000","DINOS, družba za pripravo sekundarnih surovin, d.o.o.","38.320","OSREDNJESLOVENSKA","19 12 02",36120,"3-druga država clanica EU","R_04",1
"5003318000","DINOS, družba za pripravo sekundarnih surovin, d.o.o.","38.320","OSREDNJESLOVENSKA","19 12 02",273850,"3-druga država clanica EU","R_04",1
"5003318000","DINOS, družba za pripravo sekundarnih surovin, d.o.o.","38.320","OSREDNJESLOVENSKA","19 12 02",1646,"3-druga država clanica EU","R_04",1
"5003318000","DINOS, družba za pripravo sekundarnih surovin, d.o.o.","38.320","OSREDNJESLOVENSKA","19 12 02",51100,"3-druga država clanica EU","R_04",1
"5003318000","DINOS, družba za pripravo sekundarnih surovin, d.o.o.","38.320","OSREDNJESLOVENSKA","19 12 02",737120,"3-druga država clanica EU","R_04",1
"5003318000","DINOS, družba za pripravo sekundarnih surovin, d.o.o.","38.320","OSREDNJESLOVENSKA","19 12 02",357640,"3-druga država clanica EU","R_04",1
"5003318000","DINOS, družba za pripravo sekundarnih surovin, d.o.o.","38.320","OSREDNJESLOVENSKA","19 12 02",298240,"3-druga država clanica EU","R_04",1
"5003318000","DINOS, družba za pripravo sekundarnih surovin, d.o.o.","38.320","OSREDNJESLOVENSKA","19 12 02",210380,"3-druga država clanica EU","R_13",1
"5003318000","DINOS, družba za pripravo sekundarnih surovin, d.o.o.","38.320","OSREDNJESLOVENSKA","19 12 02",335280,"3-druga država clanica EU","R_04",1
"5003318000","DINOS, družba za pripravo sekundarnih surovin, d.o.o.","38.320","OSREDNJESLOVENSKA","19 12 02",722940,"3-druga država clanica EU","R_04",1
"5003318000","DINOS, družba za pripravo sekundarnih surovin, d.o.o.","38.320","OSREDNJESLOVENSKA","19 12 02",1470484,"3-druga država clanica EU","R_04",1
"5003318000","DINOS, družba za pripravo sekundarnih surovin, d.o.o.","38.320","OSREDNJESLOVENSKA","19 12 02",866340,"3-druga država clanica EU","R_04",1
"5003318000","DINOS, družba za pripravo sekundarnih surovin, d.o.o.","38.320","OSREDNJESLOVENSKA","19 12 02",1260600,"2.drug izvajalec obdelave v RS",NA,1
"5003318000","DINOS, družba za pripravo sekundarnih surovin, d.o.o.","38.320","OSREDNJESLOVENSKA","19 12 02",14364,"2.drug izvajalec obdelave v RS",NA,1
"5003318000","DINOS, družba za pripravo sekundarnih surovin, d.o.o.","38.320","OSREDNJESLOVENSKA","19 12 02",3965520,"2.drug izvajalec obdelave v RS",NA,1
"5003318000","DINOS, družba za pripravo sekundarnih surovin, d.o.o.","38.320","OSREDNJESLOVENSKA","19 12 02",13523430,"2.drug izvajalec obdelave v RS",NA,1
"5003318000","DINOS, družba za pripravo sekundarnih surovin, d.o.o.","38.320","OSREDNJESLOVENSKA","19 12 02",1835280,"2.drug izvajalec obdelave v RS",NA,1
"5003318000","DINOS, družba za pripravo sekundarnih surovin, d.o.o.","38.320","OSREDNJESLOVENSKA","19 12 02",44860,"2.drug izvajalec obdelave v RS",NA,1
"5003318000","DINOS, družba za pripravo sekundarnih surovin, d.o.o.","38.320","OSREDNJESLOVENSKA","19 12 02",21020,"1-drug zbiralec v RS",NA,1
"5003318000","DINOS, družba za pripravo sekundarnih surovin, d.o.o.","38.320","OSREDNJESLOVENSKA","19 12 02",1051020,"2.drug izvajalec obdelave v RS",NA,1
"5003318000","DINOS, družba za pripravo sekundarnih surovin, d.o.o.","38.320","JUGOVZHODNA SLOVENIJA","19 12 02",14821000,"2.drug izvajalec obdelave v RS",NA,1
"5003318000","DINOS, družba za pripravo sekundarnih surovin, d.o.o.","38.320","JUGOVZHODNA SLOVENIJA","19 12 02",380900,"2.drug izvajalec obdelave v RS",NA,1
"5003318000","DINOS, družba za pripravo sekundarnih surovin, d.o.o.","38.320","JUGOVZHODNA SLOVENIJA","19 12 02",3624460,"2.drug izvajalec obdelave v RS",NA,1
"5003318000","DINOS, družba za pripravo sekundarnih surovin, d.o.o.","38.320","JUGOVZHODNA SLOVENIJA","19 12 02",303940,"3-druga država clanica EU","R_04",1
"5003318000","DINOS, družba za pripravo sekundarnih surovin, d.o.o.","38.320","SAVINJSKA","19 12 02",24120,"3-druga država clanica EU","R_04",1
"5003318000","DINOS, družba za pripravo sekundarnih surovin, d.o.o.","38.320","SAVINJSKA","19 12 02",161480,"3-druga država clanica EU","R_04",1
"5003318000","DINOS, družba za pripravo sekundarnih surovin, d.o.o.","38.320","SAVINJSKA","19 12 02",1791360,"3-druga država clanica EU","R_04",1
"5003318000","DINOS, družba za pripravo sekundarnih surovin, d.o.o.","38.320","SAVINJSKA","19 12 02",83540,"3-druga država clanica EU","R_04",1
"5003318000","DINOS, družba za pripravo sekundarnih surovin, d.o.o.","38.320","SAVINJSKA","19 12 02",401640,"3-druga država clanica EU","R_04",1
"5003318000","DINOS, družba za pripravo sekundarnih surovin, d.o.o.","38.320","SAVINJSKA","19 12 02",53000,"2.drug izvajalec obdelave v RS",NA,1
"5003318000","DINOS, družba za pripravo sekundarnih surovin, d.o.o.","38.320","SAVINJSKA","19 12 02",125780,"2.drug izvajalec obdelave v RS",NA,1
"5003318000","DINOS, družba za pripravo sekundarnih surovin, d.o.o.","38.320","SAVINJSKA","19 12 02",2341470,"2.drug izvajalec obdelave v RS",NA,1
"5003318000","DINOS, družba za pripravo sekundarnih surovin, d.o.o.","38.320","SAVINJSKA","19 12 02",24233470,"2.drug izvajalec obdelave v RS",NA,1
"5003318000","DINOS, družba za pripravo sekundarnih surovin, d.o.o.","38.320","PODRAVSKA","19 12 02",267500,"3-druga država clanica EU","R_04",1
"5003318000","DINOS, družba za pripravo sekundarnih surovin, d.o.o.","38.320","PODRAVSKA","19 12 02",3072260,"2.drug izvajalec obdelave v RS",NA,1
"5003318000","DINOS, družba za pripravo sekundarnih surovin, d.o.o.","38.320","PODRAVSKA","19 12 02",24500,"2.drug izvajalec obdelave v RS",NA,1
"5003318000","DINOS, družba za pripravo sekundarnih surovin, d.o.o.","38.320","PODRAVSKA","19 12 02",1384760,"2.drug izvajalec obdelave v RS",NA,1
"5003318000","DINOS, družba za pripravo sekundarnih surovin, d.o.o.","38.320","PODRAVSKA","19 12 02",1914780,"2.drug izvajalec obdelave v RS",NA,1
"5003318000","DINOS, družba za pripravo sekundarnih surovin, d.o.o.","38.320","PODRAVSKA","19 12 02",16180,"2.drug izvajalec obdelave v RS",NA,1
"5003318000","DINOS, družba za pripravo sekundarnih surovin, d.o.o.","38.320","PODRAVSKA","19 12 02",4176430,"2.drug izvajalec obdelave v RS",NA,1
"5003318000","DINOS, družba za pripravo sekundarnih surovin, d.o.o.","38.320","PODRAVSKA","19 12 02",18640,"1-drug zbiralec v RS",NA,1
"5003318000","DINOS, družba za pripravo sekundarnih surovin, d.o.o.","38.320","POMURSKA","19 12 02",1779570,"2.drug izvajalec obdelave v RS",NA,1
"5003318000","DINOS, družba za pripravo sekundarnih surovin, d.o.o.","38.320","POMURSKA","19 12 02",1579650,"2.drug izvajalec obdelave v RS",NA,1
"5003318000","DINOS, družba za pripravo sekundarnih surovin, d.o.o.","38.320","POMURSKA","19 12 02",1565211,"2.drug izvajalec obdelave v RS",NA,1
"5003318000","DINOS, družba za pripravo sekundarnih surovin, d.o.o.","38.320","PODRAVSKA","19 12 02",492683,"3-druga država clanica EU","R_04",1
"5003318000","DINOS, družba za pripravo sekundarnih surovin, d.o.o.","38.320","PODRAVSKA","19 12 02",15580,"3-druga država clanica EU","R_04",1
"5003318000","DINOS, družba za pripravo sekundarnih surovin, d.o.o.","38.320","PODRAVSKA","19 12 02",80360,"3-druga država clanica EU","R_04",1
"5003318000","DINOS, družba za pripravo sekundarnih surovin, d.o.o.","38.320","PODRAVSKA","19 12 02",128200,"3-druga država clanica EU","R_04",1
"5003318000","DINOS, družba za pripravo sekundarnih surovin, d.o.o.","38.320","PODRAVSKA","19 12 02",763966,"3-druga država clanica EU","R_04",1
"5003318000","DINOS, družba za pripravo sekundarnih surovin, d.o.o.","38.320","OSREDNJESLOVENSKA","19 12 03",326,"1-drug zbiralec v RS",NA,1
"5003318000","DINOS, družba za pripravo sekundarnih surovin, d.o.o.","38.320","OSREDNJESLOVENSKA","19 12 03",125881,"1-drug zbiralec v RS",NA,1
